"forum_post_id","anon_screen_name","type","anonymous","anonymous_to_peers","at_position_list","forum_uid","body","course_display_name","created_at","votes","count","down_count","up_count","up","down","comment_thread_id","parent_id","parent_ids","sk","confusion","happiness"
"53caa0071e43f391bc00000e","<anon_screen_name_redacted>","Comment","False","False","[]","2476600AD41F91E62CA005D2B83B8E53","I'm really enjoying the pacing, the conversational style of lecture and the hands-on examples.","Engineering/CS101/Summer2014","2014-07-19 16:42:47","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c6a7d2a9c73c3a0b00003a","None","[]","53caa0071e43f391bc00000e","",""
"53caa0641e43f3a3da00001e","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","You haven't deleted the comments to actually run the code.<br>
In all programming languages, there is a special set of characters to add comments to help when others read your code to understand what is going on. In Java, comments are written like:<br>
// This is a comment <br><br>
// pixel.setRed(255); pixel.setGreen(0); pixel.setBlue(0); <br>
If this is what you put in for code, the computer will see it as a comment and ignore everything on the line after the '//'. Just delete those and run again and it should work the way you want it to.","Engineering/CS101/Summer2014","2014-07-19 16:44:21","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca696c4571b13a3200001c","53ca7c954571b12416000021","[ObjectId('53ca7c954571b12416000021')]","53ca7c954571b12416000021-53caa0641e43f3a3da00001e","",""
"53caa1e24571b13a32000024","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","This one is a bit of trial and error mostly. There are six different combinations, so the easiest way to approach it is try to use what was said in the video about how to use RGB to make the colours you want. Try to guess which one is the furthest off (ie. doesn't show up in the picture) and start with that one at 20 and then put the other two values in from there.","Engineering/CS101/Summer2014","2014-07-19 16:50:42","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c9a0bb7516b980d200002d","None","[]","53caa1e24571b13a32000024","",""
"53caa29e1e43f3a3da00001f","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","I think that's just a formatting error. It looks like this was copied over and all the lines just jumble together. As FinanceGuy781 mentions, pixel.setBlue(avg; is missing the closing bracket which looks like what is causing the issue.","Engineering/CS101/Summer2014","2014-07-19 16:53:50","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c921cf7516b980d2000013","53c93cf57516b9572300001a","[ObjectId('53c93cf57516b9572300001a')]","53c93cf57516b9572300001a-53caa29e1e43f3a3da00001f","",""
"53caa54f1e43f3a3da000020","<anon_screen_name_redacted>","Comment","False","False","[]","9FD5F129891C63533668CF2FB02C3BB4","ahh ! Dopey me I did not realise that! It makes a lot more sense knowing some things such as the print and pixel.getRed() are already pre-set in the computer haha.

Thanks so much it's was getting on my nerves doing a task and not understanding how and why the code could get it to work in this way.  

So functions are something already pre-set and we can ask the computer to do something with this function when we write code instructing the computer to do something/change something.  How much clearer is that now.","Engineering/CS101/Summer2014","2014-07-19 17:05:19","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca88fa1e43f3a3da00001a","53ca9ebd1e43f351e900001a","[ObjectId('53ca9ebd1e43f351e900001a')]","53ca9ebd1e43f351e900001a-53caa54f1e43f3a3da000020","",""
"53caa6051e43f351e900001e","<anon_screen_name_redacted>","Comment","False","False","[]","9FD5F129891C63533668CF2FB02C3BB4","Yes thanks to some great feedback I have got a much clearer understanding of this now.  I did not want to keep operating in a robot like fashion and not understand the reason why I was writing code this way.","Engineering/CS101/Summer2014","2014-07-19 17:08:21","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca88fa1e43f3a3da00001a","53ca9efd1e43f3a3da00001d","[ObjectId('53ca9efd1e43f3a3da00001d')]","53ca9efd1e43f3a3da00001d-53caa6051e43f351e900001e","",""
"53caafd91e43f3b76f00001f","<anon_screen_name_redacted>","CommentThread","False","False","[]","ED5BED1B88997164190F49F69F1B7D74","Hello

There should be a possibility to see the right answers with explanations, after you have submitted your answer, like in other online courses from Stanford, such as the course Reservoir Geomechanics. Is there a possibility to that ?

Regards,
<nameRedac_<anon_screen_name_redacted>>","Engineering/CS101/Summer2014","2014-07-19 17:50:17","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cab2381e43f3a3da000029","<anon_screen_name_redacted>","Comment","False","False","[]","AB0036771EB6ABB05AD23067C26169C0","yea I just saw thanks though :)","Engineering/CS101/Summer2014","2014-07-19 18:00:24","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c6c9e4a9c73c89fd000046","53c86297d31cd436bd000004","[ObjectId('53c86297d31cd436bd000004')]","53c86297d31cd436bd000004-53cab2381e43f3a3da000029","",""
"53cab4754571b18d7200002a","<anon_screen_name_redacted>","Comment","False","False","[]","DFB164B95BB07C3A6F384A3D17B6F02E","Thanks Joshua for the pointers to these other courses. 
(Pointers, yeah, I think Nick Parlante knows a lot about that: the hilarious \"Pointer Fun With Binky\" video... But I digress...)","Engineering/CS101/Summer2014","2014-07-19 18:09:57","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c59b647c640c6f0500009a","53c5b987d02871f4f5000091","[ObjectId('53c5b987d02871f4f5000091')]","53c5b987d02871f4f5000091-53cab4754571b18d7200002a","",""
"53cabd3d4571b1077400002c","<anon_screen_name_redacted>","Comment","False","False","[]","A6BF44718CBABD61FD9C40835671E6C3","From Pakistan too, but I live in New York :)","Engineering/CS101/Summer2014","2014-07-19 18:47:25","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c5291bd02871f87e000017","53c5dd12d0287154860000a6","[ObjectId('53c5dd12d0287154860000a6')]","53c5dd12d0287154860000a6-53cabd3d4571b1077400002c","",""
"53cad42b4571b1241600003d","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","old=pixel.getRed();
How can I print the value or content of the old variable?
I try the following:
print(old); //this did not work
print old; //this did not work","Engineering/CS101/Summer2014","2014-07-19 20:25:15","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca88fa1e43f3a3da00001a","53ca9efd1e43f3a3da00001d","[ObjectId('53ca9efd1e43f3a3da00001d')]","53ca9efd1e43f3a3da00001d-53cad42b4571b1241600003d","",""
"53cada6c4571b13a3200003b","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","You are very welcome! :)
Thank you for further clarification Austin-13.","Engineering/CS101/Summer2014","2014-07-19 20:51:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca88fa1e43f3a3da00001a","53ca9ebd1e43f351e900001a","[ObjectId('53ca9ebd1e43f351e900001a')]","53ca9ebd1e43f351e900001a-53cada6c4571b13a3200003b","",""
"53cada9d1e43f3a3da000036","<anon_screen_name_redacted>","Comment","False","False","[]","EBB1BC4DBAB6DC16CC1549A301889B30","Absolutely loving the course so far! Thank you Mr. Parlante for providing engaging and fun lectures! Really looking forward to the rest of the course!","Engineering/CS101/Summer2014","2014-07-19 20:52:45","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c3152255ffd70fdd000019","53c47d2c7c640cdeba000013","[ObjectId('53c47d2c7c640cdeba000013')]","53c47d2c7c640cdeba000013-53cada9d1e43f3a3da000036","",""
"53cae4081e43f391bc00001a","<anon_screen_name_redacted>","Comment","False","False","[]","2476600AD41F91E62CA005D2B83B8E53","I believe leaving in // makes the following code a comment.","Engineering/CS101/Summer2014","2014-07-19 21:32:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca696c4571b13a3200001c","None","[]","53cae4081e43f391bc00001a","",""
"53cae61e4571b18d7200003b","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","My name is <nameRedac_<anon_screen_name_redacted>> and I have enjoyed the material covered in this course so far. I hope we all continue to enjoy it till the end","Engineering/CS101/Summer2014","2014-07-19 21:41:50","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c3152255ffd70fdd000019","None","[]","53cae61e4571b18d7200003b","",""
"53cae7021e43f351e9000033","<anon_screen_name_redacted>","CommentThread","False","False","[]","2476600AD41F91E62CA005D2B83B8E53","It would be interesting to see what backgrounds we come from. I'll start- my name is <nameRedac_<anon_screen_name_redacted>> and I am a rising high school sophomore in California. I have very little to no previous experience with programming and have always been curious about how computers physically work. I enjoy reading, singing, and dancing in my spare time. Some books I loved were One Hundred Years of Solitude and Game of Thrones (haven't watched the show though.) Looking forward to the rest of this course!","Engineering/CS101/Summer2014","2014-07-19 21:45:38","{u'count': 6, u'point': 6, u'down_count': 0, u'up': [u'360217', u'442713', u'430529', u'360319', u'472967', u'446186'], u'down': [], u'up_count': 6}",6,0,6,"['360217', '442713', '430529', '360319', '472967', '446186']","[]","None","None","None","None","",""
"53cae7034571b13a32000041","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Ok one thing I did not get till now.
What are the RGB numbers to make bright yellow?
I tried 255 255 200 and change the Blue many time and never get it right.Help anyone?","Engineering/CS101/Summer2014","2014-07-19 21:45:39","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c841723b4c1c34e600004e","None","[]","53cae7034571b13a32000041","",""
"53cb03004571b12416000049","<anon_screen_name_redacted>","Comment","False","False","[]","84D042FFEC7117F79706ACD5C0F0F7D0","thanks the problem was solved.
I just missed the submit button ..... lol :P","Engineering/CS101/Summer2014","2014-07-19 23:45:04","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca696c4571b13a3200001c","None","[]","53cb03004571b12416000049","",""
"53cb04211e43f3b76f000033","<anon_screen_name_redacted>","Comment","False","False","[]","84D042FFEC7117F79706ACD5C0F0F7D0","I'm <nameRedac_<anon_screen_name_redacted>> from pakistan and I just cleared my high school. I have quite some experience pertinent to coding and computers since I took it as a major in my school. other than coding I like to socialise and meet new people. I like to play computer games and waste most of my time sleeping :P","Engineering/CS101/Summer2014","2014-07-19 23:49:53","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cae7021e43f351e9000033","None","[]","53cb04211e43f3b76f000033","",""
"53cb060d1e43f351e900003c","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","Hello, My name is <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>> I am from Columbus, Mississippi and a previous teacher at WizIQ. I have had interest an computer science for many years, I know much about it. However I have become inspired to learn much more. I am so thankful for the opportunity to attend a free college at one of the most prestigious colleges in the United States. Thank You, VPOL & Mr. Nick Parlante. Thanks To All, <nameRedac_<anon_screen_name_redacted>>.","Engineering/CS101/Summer2014","2014-07-19 23:58:05","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cae7021e43f351e9000033","None","[]","53cb060d1e43f351e900003c","",""
"53cb07131e43f3b76f000034","<anon_screen_name_redacted>","CommentThread","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","Share you're positive comments about how the course is going for you so far. I'll go first: This has been an amazing experience here at Stanford Online, and I enjoying learning with all of you and I look forward to completing this awesome course!","Engineering/CS101/Summer2014","2014-07-20 00:02:27","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cb0e6e4571b18d72000046","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","I am truly enjoying this course. It is better than been in the classroom. It is a fantastic way of learning about Computers. Professor Nick is excellent indeed. This is a unique opportunity to learn and interact with students (young & old) from all over the world. I have already signed up for the Computer Networking course.","Engineering/CS101/Summer2014","2014-07-20 00:33:50","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cb07131e43f3b76f000034","None","[]","53cb0e6e4571b18d72000046","",""
"53cb116e4571b10774000044","<anon_screen_name_redacted>","CommentThread","False","False","[]","CD25520D32CA85A1E2476C4BDD0A422C","So if you were doing the grayscaling and you put the avg = equation inside the body of the loop, and then you tried the to use the variable outside the body in a separate line of code, would the computer still recognize the variable?","Engineering/CS101/Summer2014","2014-07-20 00:46:38","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cb14981e43f3a3da000043","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","Yes. Putting the equation inside the loop just makes the line run for every pixel.","Engineering/CS101/Summer2014","2014-07-20 01:00:08","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cb116e4571b10774000044","None","[]","53cb14981e43f3a3da000043","",""
"53cb152a4571b13a3200004b","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","Hi everyone! I am <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>> and I am a 7th grader (or going to be one) from Michigan. Well, right now my main focus is math, math, and math. Throw a little science in there. I will be studying 11th grade math next year and Adv. LA. See, even now I know I will be some type of math or science major. I actually aim to be a doctor and I know biology and math will help most. Should I not like biology for some reason, I want to have a backup. My brother will be in 12th grade and I may follow in his footsteps if I have to (he really likes programming). But I just hope to gain new knowledge, fun, and a life backup of of CS101. And... yeah.","Engineering/CS101/Summer2014","2014-07-20 01:02:34","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cae7021e43f351e9000033","None","[]","53cb152a4571b13a3200004b","",""
"53cb1e861e43f351e9000040","<anon_screen_name_redacted>","Comment","False","False","[]","2476600AD41F91E62CA005D2B83B8E53","true","Engineering/CS101/Summer2014","2014-07-20 01:42:30","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c902267516b9572300000c","53ca8df31e43f3b76f000015","[ObjectId('53ca8df31e43f3b76f000015')]","53ca8df31e43f3b76f000015-53cb1e861e43f351e9000040","",""
"53cb2a331e43f3a3da000047","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Codeacademy is also a really good place to start learning how to code","Engineering/CS101/Summer2014","2014-07-20 02:32:19","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c540fbd02871f4f5000032","None","[]","53cb2a331e43f3a3da000047","",""
"53cb2d691e43f351e9000042","<anon_screen_name_redacted>","CommentThread","False","False","[]","CD25520D32CA85A1E2476C4BDD0A422C","Hello,

I am not sure I understood what he meant when he zoomed in on the gradations and stripes of green on the banana. If the original RGB values were compressed when they were divided by 5, 10, etc. shouldn't they return to normal when we multiply them?","Engineering/CS101/Summer2014","2014-07-20 02:46:01","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'148383'], u'down': [], u'up_count': 1}",1,0,1,"['148383']","[]","None","None","None","None","",""
"53cb33bde0c1132909000006","<anon_screen_name_redacted>","Comment","False","False","[]","EB356FA404679081399722BC2DD387E7","Try 255 255 0","Engineering/CS101/Summer2014","2014-07-20 03:13:01","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c841723b4c1c34e600004e","53cae7034571b13a32000041","[ObjectId('53cae7034571b13a32000041')]","53cae7034571b13a32000041-53cb33bde0c1132909000006","",""
"53cb34801e43f351e9000045","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Thanks for that interesting list of courses, JoshuaZ.","Engineering/CS101/Summer2014","2014-07-20 03:16:16","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c59b647c640c6f0500009a","53c5b987d02871f4f5000091","[ObjectId('53c5b987d02871f4f5000091')]","53c5b987d02871f4f5000091-53cb34801e43f351e9000045","",""
"53cb4ebd1e43f3b76f000041","<anon_screen_name_redacted>","Comment","False","False","[]","46430D1363FD6AD45236C74268398D20","A programing language is like a spoken language. Just as you have English, Spanish and German, you have C++, Visual Basic and Pearl. While these are only a few examples a programing language is like a dictionary. A collection of words and what they mean. Code on the other hand is like a book, novel, newspaper or other publication. It is a series of words put together in a meaningful manner to convey a message to the reader. Code is a periodical written in a programing language that will be read by the compiler. 

Computers are actually very simple and can only understand a few actions, much like a child. The compiler who reads your code will then put it in simple terms that the computer can then understand much like a parent reading a book to a child.","Engineering/CS101/Summer2014","2014-07-20 05:08:13","{u'count': 3, u'point': 3, u'down_count': 0, u'up': [u'182188', u'442713', u'459367'], u'down': [], u'up_count': 3}",3,0,3,"['182188', '442713', '459367']","[]","53c96b80d31cd436bd00003a","None","[]","53cb4ebd1e43f3b76f000041","",""
"53cb5213e0c1131feb000006","<anon_screen_name_redacted>","CommentThread","False","False","[]","D8B3F47432763543A369E0C9DF5677BC","Hi everyone, i am truly loving this course and look forward to extend my education in CS. Which additional courses you would consider as the best follow-ups to this?

Also, is there a way to obtain a degree thru this platform?","Engineering/CS101/Summer2014","2014-07-20 05:22:27","{u'count': 2, u'point': 2, u'down_count': 0, u'up': [u'495543', u'513794'], u'down': [], u'up_count': 2}",2,0,2,"['495543', '513794']","[]","None","None","None","None","",""
"53cb56cd1e43f351e900004c","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","does anyone known the RGB number for bright yellow?","Engineering/CS101/Summer2014","2014-07-20 05:42:37","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cb6e5e1e43f391bc000031","<anon_screen_name_redacted>","CommentThread","False","False","[]","D662FFF18AE9B3395381874751FB56A1","Can we really get a certificate for doing these all courses because i dont wanna waste my time.","Engineering/CS101/Summer2014","2014-07-20 07:23:10","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'342155'], u'down': [], u'up_count': 1}",1,0,1,"['342155']","[]","None","None","None","None","",""
"53cb7b3eed1b8a864f000001","<anon_screen_name_redacted>","Comment","False","False","[]","5CA0BD47154EB68991F10C7F464F3BF3","Hello, My name is <nameRedac_<anon_screen_name_redacted>> and I'm from Cairo , Egypt.
I'm majoring in CS so I'm taking this course to extend my knowledge in the programming field , eventually this is Stanford.","Engineering/CS101/Summer2014","2014-07-20 08:18:06","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cae7021e43f351e9000033","None","[]","53cb7b3eed1b8a864f000001","",""
"53cb866fe0c1132909000010","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","In image code when we type 

image= new Simpleimage(\"x.png\");

I get a small 'x' at the centre of the black box.
Now if I want a different image to be printed, should i have it in memory before I call it??

How do I create an image?? Say, suppose I want a 'y' in the centre of the black box?!
How do I create it??","Engineering/CS101/Summer2014","2014-07-20 09:05:51","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cb8912ed1b8a671c000002","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","The image functions:

image.getWidth(); and image.getHeight();

are used to get the width and height of the image if I am right....
but when I tried using these two function codes, they didnt work..

So how do I use them??

Could anybody please tell me??!","Engineering/CS101/Summer2014","2014-07-20 09:17:06","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cb8bfce0c113155100000b","<anon_screen_name_redacted>","Comment","False","False","[]","BE49B2AC37C736D234A149CDADF1F872","Can i get the solution of the code-loop excercise second question","Engineering/CS101/Summer2014","2014-07-20 09:29:32","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c5122dd02871570a000014","53c5790e7c640ce5fa000079","[ObjectId('53c5790e7c640ce5fa000079')]","53c5790e7c640ce5fa000079-53cb8bfce0c113155100000b","",""
"53cb8e64e0c1132909000012","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Hello everyone!!

<nameRedac_<anon_screen_name_redacted>> here! It has been an awesome first week at CS101 and I simply loved it!!
I am doing my bachelors in engineering(just completed 1st year!!) and I found that whatever branch it is, a knowledge in programming is very essential!!

I was so glad when I found this course because computer logic and code writing is one area which I have really never understood!
One week into this course and I am already feeling very confident about myself!

Thanks a lot Professor Nick!! All the videos and note are really good and very easy to understand. You have really caught my attention and maybe I will diverge a bit from my field!!

Thanks again! Eagerly looking forward for the rest of the course!","Engineering/CS101/Summer2014","2014-07-20 09:39:48","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c3152255ffd70fdd000019","None","[]","53cb8e64e0c1132909000012","",""
"53cb9346e0c113155100000c","<anon_screen_name_redacted>","CommentThread","False","False","[]","3FD310F110EA9319F09F44D12D99928C","**I prefer watching video on YouTube, it's easy to me which I can see subtitles and add my language in YouTube.**

**so that I hope from CS101 team add \"srt\"file to the videos on YouTube which this save time for people not fluent in English.**

**which we can add our language and see translation quickly for words that not know it.
this method is more easy than download video and srt file.**","Engineering/CS101/Summer2014","2014-07-20 10:00:38","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53cbaaaaed1b8acb29000004","<anon_screen_name_redacted>","Comment","False","False","[]","ED5BED1B88997164190F49F69F1B7D74","Hello All my name is K <nameRedac_<anon_screen_name_redacted>> from Ghana and I am an economist by profession. I taught Economics in the universities of Cape Coast (Ghana), Calabar(Nigeria) and Botswana (Botswana). I retired from the last institution in the year 2000 and have since been learning various computer courses, among other things. I have taken Certifications in A+, Network+ and Security+ . I have also, along the way, studied web design and designed  a free website for studying Math, Science, Computer Awareness and other university-level courses. The website is http://www.kwamenkrumahlearningcenter.com .CS101 is my only brush with programming and it has literally banished my fear that programming involves some esoteric computer languages that only a few people are capable of learning. I am enjoying every bit of it.","Engineering/CS101/Summer2014","2014-07-20 11:40:26","{u'count': 2, u'point': 2, u'down_count': 0, u'up': [u'509479', u'494086'], u'down': [], u'up_count': 2}",2,0,2,"['509479', '494086']","[]","53cae7021e43f351e9000033","None","[]","53cbaaaaed1b8acb29000004","",""
"53cbaeb6e0c1132909000015","<anon_screen_name_redacted>","Comment","False","False","[]","6328AE1D99AF2C3FF5160B42F24D1FDA","Hi everyone! I'm <nameRedac_<anon_screen_name_redacted>>. Looking forward to learning via this courseware (Thx to the instructor Dr. Parlante and StanfordOnline!). I'm a bit late to join but hopefully I can catch up soon enough!","Engineering/CS101/Summer2014","2014-07-20 11:57:42","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53c3152255ffd70fdd000019","None","[]","53cbaeb6e0c1132909000015","",""
"53cbb08bed1b8a671c000006","<anon_screen_name_redacted>","Comment","False","False","[]","6328AE1D99AF2C3FF5160B42F24D1FDA","Hello everyone. My name is <nameRedac_<anon_screen_name_redacted>> (pronounced as 'Ruben' - nobody gets it right. Sigh.. ). I am a first year BCS Software Engineering student from Malaysia. I've loved computers since I was young and I have developed a passion for programming. I enjoy reading, computer games and Anime/Manga. I hope to learn a lot from this course and at the same time meet people from all over the world who share the same interest in computer science. It's a pleasure meeting you all!!","Engineering/CS101/Summer2014","2014-07-20 12:05:31","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cae7021e43f351e9000033","None","[]","53cbb08bed1b8a671c000006","",""
"53cbb12ced1b8acb29000006","<anon_screen_name_redacted>","Comment","False","False","[]","6328AE1D99AF2C3FF5160B42F24D1FDA","I believe so as well. This course is meant to be learned flexibly, so the deadline for all the exercises are the date on which the course officially ends.","Engineering/CS101/Summer2014","2014-07-20 12:08:12","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca661a1e43f3b76f00000f","53ca74061e43f3a3da000012","[ObjectId('53ca74061e43f3a3da000012')]","53ca74061e43f3a3da000012-53cbb12ced1b8acb29000006","",""
"53cbb18bed1b8a1323000006","<anon_screen_name_redacted>","Comment","False","False","[]","6328AE1D99AF2C3FF5160B42F24D1FDA","I think [this][1] will help.


  [1]: http://html-color-codes.com/rgb.html","Engineering/CS101/Summer2014","2014-07-20 12:09:47","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'501925'], u'down': [], u'up_count': 1}",1,0,1,"['501925']","[]","53cb56cd1e43f351e900004c","None","[]","53cbb18bed1b8a1323000006","",""
"53cbb710e0c113aa79000010","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","If you want to print width or height of image, you should store value, which this function return to a variable and the print it. Like this:

    width = image.getWidth();
    print(width);

Or it can be done even without extra variable:

    print(image.getWidth());","Engineering/CS101/Summer2014","2014-07-20 12:33:20","{u'count': 2, u'point': 2, u'down_count': 0, u'up': [u'505964', u'477806'], u'down': [], u'up_count': 2}",2,0,2,"['505964', '477806']","[]","53cb8912ed1b8a671c000002","None","[]","53cbb710e0c113aa79000010","",""
"53cbc325e0c1132909000017","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","print(old); should be what you want to print the value. <br>
If old is defined in a function, the code for the print statement will need to be in the function as well to access the value to print.","Engineering/CS101/Summer2014","2014-07-20 13:24:53","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53ca88fa1e43f3a3da00001a","53ca9efd1e43f3a3da00001d","[ObjectId('53ca9efd1e43f3a3da00001d')]","53ca9efd1e43f3a3da00001d-53cbc325e0c1132909000017","",""
"53cbc49ded1b8a1323000009","<anon_screen_name_redacted>","Comment","False","False","[]","AD0EB4DEEB4DC139D8FDA01000EDAE3E","It probably wouldn't do what you want though. <br>
The for loop will run for each pixel and change the value, but once it finishes it will be stuck on whatever value it was assigned last. That's the reason we need to set it inside the loop so it changes every time we change pixels.","Engineering/CS101/Summer2014","2014-07-20 13:31:09","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53cb116e4571b10774000044","53cb14981e43f3a3da000043","[ObjectId('53cb14981e43f3a3da000043')]","53cb14981e43f3a3da000043-53cbc49ded1b8a1323000009","",""
